rssi,address
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
-60,7D1D648C-8CED-928B-3483-B164419E75B2
-48,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-54,D7019209-3F13-A459-09DE-56A901DA7272
-49,D3F20579-FB4F-B5A1-3D61-5E8E440AE742
-90,B4091B63-ABBB-C579-8198-86B9F20B2287
-99,6B5352D0-313F-E229-6EB8-71683ADFB285
-99,9FD2BD16-5F87-285A-EF16-02BFB4F641B2
127,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-92,9CC6BCA8-9015-05A6-DACD-FDBC562995B7
-94,B8CCFF60-7211-AB62-D5D7-2724D6F9F54C
-89,01344397-86C1-43C1-2041-57DE68522BB8
-86,6FEFFE97-6912-6B97-1F2A-F56C5A407DD9
-83,FA450C6B-DAAB-5808-0505-3D451623BD29
-98,2C4987B5-8BDE-DF2D-980A-83FC2BD06C4F
-60,4AD36828-31E5-92AD-37EF-5AADCE411BC4
-95,EDF32D13-9E84-5170-E6F3-4F282836B740
